job_id,title,company,location_city,location_country,posted_date,description,skills
JOB0372,BI Analyst,Zomato,Delhi,India,2025-07-03,"Responsibilities include:
- Experience with SQL
- Experience with Excel
- Experience with Power BI
- Experience with Communication
- Experience with Deep Learning
Strong communication skills required.","Communication,SQL,Power BI,Tableau,Data Warehousing,Deep Learning,Statistics,AWS,Looker,Kubernetes,Excel"
JOB0373,Data Analyst,Tech Mahindra,Gurugram,India,2025-08-10,"Responsibilities include:
- Experience with Time Series
- Experience with Power BI
- Experience with Python
- Experience with Statistics
- Experience with GCP
Strong communication skills required.","Pandas,Time Series,SQL,Power BI,Tableau,GCP,Statistics,Data Cleaning,Python,Excel,BigQuery"
JOB0374,Data Analyst,Tata Digital,Pune,India,2025-07-30,"Responsibilities include:
- Experience with NLP
- Experience with Data Cleaning
- Experience with NumPy
- Experience with Matplotlib
- Experience with Excel
Strong communication skills required.","Pandas,NumPy,SQL,Matplotlib,NLP,Power BI,Tableau,Statistics,Data Cleaning,Python,Feature Engineering,Excel"
JOB0375,Machine Learning Engineer,Zomato,Noida,India,2025-08-10,"Responsibilities include:
- Experience with PyTorch
- Experience with AWS
- Experience with TensorFlow
- Experience with Data Cleaning
- Experience with Python
Strong communication skills required.","TensorFlow,Communication,ML Ops,PyTorch,ETL,GCP,Statistics,Airflow,AWS,R,Data Cleaning,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0376,BI Analyst,Capgemini,Hyderabad,India,2025-08-07,"Responsibilities include:
- Experience with Communication
- Experience with Tableau
- Experience with Power BI
- Experience with Time Series
- Experience with Snowflake
Strong communication skills required.","Time Series,Communication,Snowflake,SQL,Power BI,Tableau,Data Warehousing,Looker,Excel"
JOB0377,Data Engineer,HCLTech,Mumbai,India,2025-07-06,"Responsibilities include:
- Experience with Kubernetes
- Experience with Git
- Experience with GCP
- Experience with BigQuery
- Experience with Databricks
Strong communication skills required.","Spark,Snowflake,BigQuery,PyTorch,ETL,Git,A/B Testing,GCP,Data Warehousing,Airflow,AWS,Databricks,R,Python,Feature Engineering,Kubernetes,Docker,Azure"
JOB0378,Machine Learning Engineer,Tech Mahindra,Mumbai,India,2025-07-10,"Responsibilities include:
- Experience with Time Series
- Experience with AWS
- Experience with Azure
- Experience with Communication
- Experience with TensorFlow
Strong communication skills required.","Time Series,TensorFlow,Communication,ML Ops,PyTorch,A/B Testing,GCP,Airflow,AWS,Databricks,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0379,Data Analyst,HCLTech,Bengaluru,India,2025-08-08,"Responsibilities include:
- Experience with Python
- Experience with Excel
- Experience with Power BI
- Experience with SQL
- Experience with Tableau
Strong communication skills required.","Pandas,TensorFlow,Communication,SQL,Matplotlib,Power BI,Tableau,Git,ETL,Statistics,Data Cleaning,Python,Excel"
JOB0380,Data Engineer,Wipro,Pune,India,2025-07-12,"Responsibilities include:
- Experience with BigQuery
- Experience with ETL
- Experience with AWS
- Experience with Python
- Experience with Airflow
Strong communication skills required.","Pandas,Spark,Snowflake,BigQuery,Scikit-learn,ETL,Git,GCP,Data Warehousing,Airflow,AWS,Databricks,Python,Feature Engineering,Kubernetes,Docker,Azure"
JOB0381,Data Analyst,Tech Mahindra,Delhi,India,2025-08-05,"Responsibilities include:
- Experience with SQL
- Experience with ETL
- Experience with BigQuery
- Experience with Python
- Experience with Statistics
Strong communication skills required.","Pandas,SQL,Power BI,Tableau,ETL,Statistics,Data Cleaning,Python,Excel,BigQuery"
JOB0382,BI Analyst,Paytm,Delhi,India,2025-07-23,"Responsibilities include:
- Experience with SQL
- Experience with Tableau
- Experience with Excel
- Experience with Looker
- Experience with NLP
Strong communication skills required.","Communication,SQL,NLP,Power BI,Tableau,Git,Data Warehousing,Looker,Kubernetes,Excel"
JOB0383,Machine Learning Engineer,Paytm,Delhi,India,2025-08-09,"Responsibilities include:
- Experience with Docker
- Experience with A/B Testing
- Experience with GCP
- Experience with PyTorch
- Experience with TensorFlow
Strong communication skills required.","TensorFlow,ML Ops,PyTorch,Looker,Tableau,A/B Testing,GCP,Airflow,AWS,Python,Feature Engineering,Scikit-learn,Docker,Azure,Kubernetes"
JOB0384,Business Analyst,Accenture,Gurugram,India,2025-08-15,"Responsibilities include:
- Experience with Excel
- Experience with Power BI
- Experience with ETL
- Experience with Data Cleaning
- Experience with Statistics
Strong communication skills required.","Pandas,Communication,Snowflake,SQL,NLP,Power BI,A/B Testing,ETL,Statistics,Data Cleaning,Feature Engineering,Excel"
JOB0385,Business Analyst,Zomato,Mumbai,India,2025-08-05,"Responsibilities include:
- Experience with SQL
- Experience with A/B Testing
- Experience with Statistics
- Experience with Excel
- Experience with Data Cleaning
Strong communication skills required.","Communication,SQL,Matplotlib,Power BI,A/B Testing,Data Warehousing,Statistics,Data Cleaning,Excel"
JOB0386,Data Scientist,Capgemini,Mumbai,India,2025-08-10,"Responsibilities include:
- Experience with Pandas
- Experience with Python
- Experience with NumPy
- Experience with Deep Learning
- Experience with ML Ops
Strong communication skills required.","Pandas,TensorFlow,Excel,ML Ops,PyTorch,NLP,Deep Learning,Statistics,Python,Feature Engineering,Scikit-learn,NumPy"
JOB0387,Data Analyst,Reliance Jio,Mumbai,India,2025-08-04,"Responsibilities include:
- Experience with SQL
- Experience with AWS
- Experience with Power BI
- Experience with ML Ops
- Experience with Statistics
Strong communication skills required.","Pandas,Spark,ML Ops,SQL,Power BI,Tableau,Deep Learning,Statistics,Data Cleaning,AWS,Python,Looker,Excel"
JOB0388,BI Analyst,Swiggy,Hyderabad,India,2025-07-24,"Responsibilities include:
- Experience with NLP
- Experience with Excel
- Experience with Power BI
- Experience with SQL
- Experience with Git
Strong communication skills required.","Communication,SQL,NLP,Power BI,Tableau,Git,Data Warehousing,Looker,Excel"
JOB0389,BI Analyst,Capgemini,Pune,India,2025-08-16,"Responsibilities include:
- Experience with NLP
- Experience with Spark
- Experience with Power BI
- Experience with Tableau
- Experience with Excel
Strong communication skills required.","Communication,Spark,SQL,NLP,Power BI,Tableau,A/B Testing,Data Warehousing,Databricks,R,Looker,Excel"
JOB0390,Data Analyst,Reliance Jio,Gurugram,India,2025-08-20,"Responsibilities include:
- Experience with Pandas
- Experience with Excel
- Experience with Statistics
- Experience with NumPy
- Experience with Tableau
Strong communication skills required.","Pandas,NumPy,SQL,Power BI,Tableau,Statistics,Data Cleaning,AWS,Python,Docker,Excel,Azure"
JOB0391,Data Engineer,HCLTech,Mumbai,India,2025-08-04,"Responsibilities include:
- Experience with Spark
- Experience with GCP
- Experience with ETL
- Experience with Snowflake
- Experience with Docker
Strong communication skills required.","Time Series,TensorFlow,Spark,Snowflake,BigQuery,PyTorch,ETL,Git,GCP,Data Warehousing,Airflow,AWS,Databricks,Python,Kubernetes,Docker,Azure"
JOB0392,Machine Learning Engineer,Paytm,Chennai,India,2025-08-01,"Responsibilities include:
- Experience with Tableau
- Experience with PyTorch
- Experience with Spark
- Experience with Airflow
- Experience with R
Strong communication skills required.","TensorFlow,Spark,ML Ops,PyTorch,BigQuery,Tableau,GCP,Data Warehousing,Airflow,AWS,R,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0393,Business Analyst,Wipro,Gurugram,India,2025-07-12,"Responsibilities include:
- Experience with SQL
- Experience with A/B Testing
- Experience with Statistics
- Experience with Data Cleaning
- Experience with Power BI
Strong communication skills required.","Communication,SQL,Power BI,A/B Testing,ETL,Git,Statistics,Data Cleaning,Looker,Excel"
JOB0394,Data Engineer,Zomato,Hyderabad,India,2025-08-13,"Responsibilities include:
- Experience with ML Ops
- Experience with Snowflake
- Experience with Git
- Experience with Kubernetes
- Experience with Statistics
Strong communication skills required.","ML Ops,Git,Data Warehousing,AWS,Kubernetes,Azure,Spark,Snowflake,ETL,Statistics,Python,NumPy,BigQuery,GCP,Databricks,Docker,Pandas,Airflow,Data Cleaning"
JOB0395,BI Analyst,Wipro,Pune,India,2025-08-10,"Responsibilities include:
- Experience with Communication
- Experience with Matplotlib
- Experience with Excel
- Experience with SQL
- Experience with Tableau
Strong communication skills required.","Communication,SQL,Matplotlib,Power BI,Tableau,Data Warehousing,Looker,Excel,Azure"
JOB0396,Machine Learning Engineer,Capgemini,Bengaluru,India,2025-08-16,"Responsibilities include:
- Experience with GCP
- Experience with Azure
- Experience with Kubernetes
- Experience with Excel
- Experience with ML Ops
Strong communication skills required.","Pandas,TensorFlow,Excel,ML Ops,PyTorch,Spark,BigQuery,GCP,Airflow,AWS,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0397,Machine Learning Engineer,HCLTech,Pune,India,2025-08-19,"Responsibilities include:
- Experience with BigQuery
- Experience with ML Ops
- Experience with Docker
- Experience with Scikit-learn
- Experience with GCP
Strong communication skills required.","TensorFlow,Communication,ML Ops,PyTorch,BigQuery,GCP,Data Warehousing,Airflow,AWS,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0398,Machine Learning Engineer,Accenture,Hyderabad,India,2025-07-25,"Responsibilities include:
- Experience with Docker
- Experience with Kubernetes
- Experience with ML Ops
- Experience with AWS
- Experience with TensorFlow
Strong communication skills required.","Pandas,TensorFlow,ML Ops,PyTorch,Power BI,Tableau,GCP,Data Warehousing,Airflow,AWS,R,Python,Scikit-learn,Docker,Azure,Kubernetes"
JOB0399,Data Scientist,HCLTech,Delhi,India,2025-08-08,"Responsibilities include:
- Experience with TensorFlow
- Experience with NumPy
- Experience with Statistics
- Experience with PyTorch
- Experience with Pandas
Strong communication skills required.","Pandas,TensorFlow,PyTorch,NLP,Git,Data Warehousing,Deep Learning,Statistics,Python,Feature Engineering,Scikit-learn,NumPy"
JOB0400,Data Engineer,Reliance Jio,Noida,India,2025-07-27,"Responsibilities include:
- Experience with Kubernetes
- Experience with Databricks
- Experience with AWS
- Experience with Statistics
- Experience with Docker
Strong communication skills required.","Spark,Snowflake,BigQuery,SQL,Matplotlib,ETL,Git,GCP,Data Warehousing,Statistics,Airflow,AWS,Databricks,Python,Looker,Kubernetes,Docker,Azure"
JOB0401,Data Engineer,Swiggy,Hyderabad,India,2025-07-09,"Responsibilities include:
- Experience with Azure
- Experience with Data Cleaning
- Experience with Data Warehousing
- Experience with Matplotlib
- Experience with Spark
Strong communication skills required.","Spark,Snowflake,BigQuery,Matplotlib,Excel,ETL,Git,GCP,Data Warehousing,Deep Learning,Airflow,AWS,Databricks,Data Cleaning,Python,Kubernetes,Docker,Azure"
JOB0402,Data Engineer,HCLTech,Bengaluru,India,2025-08-03,"Responsibilities include:
- Experience with Looker
- Experience with R
- Experience with ETL
- Experience with Python
- Experience with GCP
Strong communication skills required.","Spark,Snowflake,BigQuery,ETL,Git,GCP,Data Warehousing,Airflow,AWS,Databricks,R,Python,Looker,Kubernetes,Docker,Azure"
JOB0403,Machine Learning Engineer,Infosys,Chennai,India,2025-07-10,"Responsibilities include:
- Experience with Looker
- Experience with Databricks
- Experience with ETL
- Experience with Python
- Experience with Deep Learning
Strong communication skills required.","TensorFlow,ML Ops,PyTorch,Snowflake,ETL,GCP,Deep Learning,Airflow,AWS,Databricks,Python,Looker,Scikit-learn,Docker,Azure,Kubernetes"
JOB0404,Data Scientist,Reliance Jio,Noida,India,2025-08-20,"Responsibilities include:
- Experience with NLP
- Experience with AWS
- Experience with ETL
- Experience with Feature Engineering
- Experience with Data Warehousing
Strong communication skills required.","Pandas,TensorFlow,PyTorch,Matplotlib,NLP,ETL,Data Warehousing,Deep Learning,Statistics,AWS,Python,Feature Engineering,Scikit-learn,NumPy,Kubernetes"
JOB0405,Data Engineer,Tech Mahindra,Pune,India,2025-07-08,"Responsibilities include:
- Experience with A/B Testing
- Experience with Databricks
- Experience with Docker
- Experience with Git
- Experience with Kubernetes
Strong communication skills required.","Spark,Snowflake,BigQuery,NumPy,ETL,Git,A/B Testing,GCP,Data Warehousing,Power BI,Airflow,AWS,Databricks,Python,Kubernetes,Docker,Azure"
JOB0406,BI Analyst,Wipro,Bengaluru,India,2025-07-25,"Responsibilities include:
- Experience with SQL
- Experience with Looker
- Experience with Power BI
- Experience with NumPy
- Experience with Communication
Strong communication skills required.","Communication,ML Ops,SQL,NumPy,Power BI,Tableau,Data Warehousing,Looker,Excel"
JOB0407,Data Analyst,Accenture,Mumbai,India,2025-07-24,"Responsibilities include:
- Experience with Statistics
- Experience with Excel
- Experience with Power BI
- Experience with Tableau
- Experience with Data Cleaning
Strong communication skills required.","Pandas,NumPy,Snowflake,SQL,Power BI,Tableau,Statistics,Data Cleaning,Python,Excel"
JOB0408,Data Analyst,Tech Mahindra,Pune,India,2025-08-01,"Responsibilities include:
- Experience with Tableau
- Experience with Power BI
- Experience with Pandas
- Experience with Feature Engineering
- Experience with Python
Strong communication skills required.","Pandas,TensorFlow,SQL,Power BI,Tableau,Statistics,Data Cleaning,R,Python,Feature Engineering,Kubernetes,Excel,BigQuery"
JOB0409,BI Analyst,HCLTech,Gurugram,India,2025-07-11,"Responsibilities include:
- Experience with Communication
- Experience with NLP
- Experience with Excel
- Experience with Looker
- Experience with Power BI
Strong communication skills required.","Communication,SQL,NLP,Power BI,Tableau,A/B Testing,Data Warehousing,Looker,Excel"
JOB0410,Business Analyst,Swiggy,Noida,India,2025-08-07,"Responsibilities include:
- Experience with BigQuery
- Experience with Azure
- Experience with A/B Testing
- Experience with Statistics
- Experience with Python
Strong communication skills required.","Communication,BigQuery,SQL,Power BI,A/B Testing,Statistics,Data Cleaning,Python,Excel,Azure"
JOB0411,BI Analyst,Paytm,Chennai,India,2025-07-18,"Responsibilities include:
- Experience with Airflow
- Experience with Communication
- Experience with Data Warehousing
- Experience with SQL
- Experience with Tableau
Strong communication skills required.","Communication,SQL,Power BI,Tableau,Data Warehousing,Deep Learning,Airflow,Looker,Docker,Excel"
JOB0412,BI Analyst,Reliance Jio,Hyderabad,India,2025-07-05,"Responsibilities include:
- Experience with Power BI
- Experience with AWS
- Experience with Excel
- Experience with Statistics
- Experience with SQL
Strong communication skills required.","Pandas,Communication,ML Ops,SQL,Power BI,Tableau,Data Warehousing,Statistics,AWS,Looker,Excel"
JOB0413,BI Analyst,Accenture,Delhi,India,2025-08-18,"Responsibilities include:
- Experience with Communication
- Experience with Airflow
- Experience with SQL
- Experience with Git
- Experience with Azure
Strong communication skills required.","Communication,SQL,Power BI,Tableau,Git,Data Warehousing,Databricks,Airflow,Looker,Excel,Azure"
